,Unnamed: 0,No,year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
418,51002,51003,2015,10,27,2,3,7.0,3.0,3.0,8.0,0.0,86.0,1018.0,2.0,8,2.23,0.0,0.0
419,51003,51004,2015,10,27,3,3,3.0,3.0,3.0,6.0,0.0,80.0,1018.0,3.0,8,3.12,0.0,0.0
420,51004,51005,2015,10,27,4,3,5.0,3.0,3.0,8.0,0.0,80.0,1017.0,3.0,7,1.79,0.0,0.0
421,51005,51006,2015,10,27,5,3,7.0,3.0,3.0,9.0,-5.0,39.0,1017.0,8.0,7,4.92,0.0,0.0
422,51006,51007,2015,10,27,6,3,8.0,3.0,3.0,12.0,-5.0,39.0,1017.0,8.0,7,6.71,0.0,0.0
423,51007,51008,2015,10,27,7,3,15.0,3.0,15.0,17.0,0.0,75.0,1017.0,4.0,8,0.89,0.0,0.0
424,51008,51009,2015,10,27,8,3,19.0,3.0,31.0,14.0,-5.0,32.0,1017.0,11.0,8,2.68,0.0,0.0
425,51009,51010,2015,10,27,9,3,19.0,3.0,14.0,12.0,-4.0,32.0,1017.0,12.0,7,3.13,0.0,0.0
426,51010,51011,2015,10,27,10,3,24.0,3.0,14.0,17.0,-3.0,32.0,1017.0,13.0,8,0.89,0.0,0.0
427,51011,51012,2015,10,27,11,3,18.0,3.0,12.0,14.0,-6.0,24.0,1016.0,14.0,3,1.79,0.0,0.0
428,51012,51013,2015,10,27,12,3,17.0,3.0,3.0,11.0,-5.0,24.0,1015.0,15.0,3,5.81,0.0,0.0
429,51013,51014,2015,10,27,13,3,14.0,3.0,20.0,15.0,-5.0,23.0,1014.0,16.0,7,4.92,0.0,0.0
430,51014,51015,2015,10,27,14,3,17.0,3.0,11.0,6.0,-6.0,20.0,1014.0,17.0,7,14.75,0.0,0.0
431,51015,51016,2015,10,27,15,3,12.0,3.0,17.0,12.0,-7.0,18.0,1014.0,17.0,7,23.69,0.0,0.0
432,51016,51017,2015,10,27,16,3,15.0,3.0,13.0,18.0,-5.0,21.0,1014.0,17.0,7,29.5,0.0,0.0
433,51017,51018,2015,10,27,17,3,27.0,3.0,24.0,20.0,-5.0,23.0,1014.0,16.0,7,35.31,0.0,0.0
434,51018,51019,2015,10,27,18,3,27.0,3.0,29.0,27.0,-5.0,24.0,1015.0,15.0,7,38.44,0.0,0.0
435,51019,51020,2015,10,27,19,3,37.0,3.0,31.0,31.0,0.0,49.0,1016.0,10.0,8,0.89,0.0,0.0
436,51020,51021,2015,10,27,20,3,54.0,3.0,38.0,35.0,2.0,70.0,1017.0,7.0,8,1.78,0.0,0.0
437,51021,51022,2015,10,27,21,3,58.0,3.0,19.0,20.0,2.0,80.0,1018.0,5.0,8,2.67,0.0,0.0
438,51022,51023,2015,10,27,22,3,19.0,3.0,19.0,22.0,0.0,60.0,1019.0,7.0,8,3.56,0.0,0.0
439,51023,51024,2015,10,27,23,3,10.0,3.0,12.0,10.0,-2.0,52.0,1020.0,7.0,7,4.92,0.0,0.0
440,51024,51025,2015,10,28,0,3,9.0,3.0,5.0,11.0,-4.0,45.0,1020.0,7.0,8,0.89,0.0,0.0
441,51025,51026,2015,10,28,1,3,3.0,3.0,3.0,6.0,-3.0,52.0,1021.0,6.0,7,4.92,0.0,0.0
442,51026,51027,2015,10,28,2,3,4.0,3.0,9.0,4.0,-5.0,42.0,1021.0,7.0,7,8.94,0.0,0.0
443,51027,51028,2015,10,28,3,3,7.0,3.0,4.0,6.0,-6.0,39.0,1022.0,7.0,1,1.79,0.0,0.0
444,51028,51029,2015,10,28,4,3,3.0,3.0,7.0,6.0,-4.0,52.0,1022.0,5.0,7,4.02,0.0,0.0
445,51029,51030,2015,10,28,5,3,7.0,3.0,3.0,4.0,-4.0,59.0,1023.0,3.0,7,8.04,0.0,0.0
446,51030,51031,2015,10,28,6,3,7.0,3.0,8.0,5.0,-3.0,69.0,1023.0,2.0,7,9.83,0.0,0.0
447,51031,51032,2015,10,28,7,3,9.0,3.0,8.0,5.0,-1.0,86.0,1024.0,1.0,8,0.89,0.0,0.0
448,51032,51033,2015,10,28,8,3,6.0,3.0,14.0,11.0,-2.0,49.0,1024.0,8.0,7,1.79,0.0,0.0
449,51033,51034,2015,10,28,9,3,9.0,3.0,13.0,9.0,-5.0,32.0,1025.0,11.0,8,1.79,0.0,0.0
450,51034,51035,2015,10,28,10,3,10.0,3.0,3.0,6.0,-6.0,27.0,1025.0,12.0,7,4.02,0.0,0.0
451,51035,51036,2015,10,28,11,3,6.0,3.0,3.0,4.0,-7.0,22.0,1024.0,14.0,7,9.83,0.0,0.0
452,51036,51037,2015,10,28,12,3,8.0,3.0,8.0,3.0,-7.0,22.0,1023.0,14.0,7,13.85,0.0,0.0
453,51037,51038,2015,10,28,13,3,8.0,3.0,4.0,6.0,-7.0,22.0,1023.0,14.0,7,19.66,0.0,0.0
454,51038,51039,2015,10,28,14,3,7.0,3.0,12.0,7.0,-8.0,19.0,1022.0,15.0,7,25.47,0.0,0.0
455,51039,51040,2015,10,28,15,3,10.0,3.0,7.0,9.0,-8.0,19.0,1021.0,15.0,7,34.41,0.0,0.0
456,51040,51041,2015,10,28,16,3,6.0,3.0,5.0,9.0,-8.0,19.0,1021.0,15.0,7,43.35,0.0,0.0
457,51041,51042,2015,10,28,17,3,7.0,3.0,5.0,9.0,-8.0,20.0,1021.0,14.0,7,51.4,0.0,0.0
458,51042,51043,2015,10,28,18,3,11.0,3.0,8.0,11.0,-8.0,22.0,1022.0,13.0,7,57.21,0.0,0.0
459,51043,51044,2015,10,28,19,3,9.0,3.0,9.0,11.0,-7.0,25.0,1022.0,12.0,7,62.13,0.0,0.0
460,51044,51045,2015,10,28,20,3,11.0,3.0,10.0,8.0,-6.0,34.0,1023.0,9.0,7,65.26,0.0,0.0
461,51045,51046,2015,10,28,21,3,15.0,3.0,16.0,14.0,-5.0,42.0,1023.0,7.0,7,69.28,0.0,0.0
462,51046,51047,2015,10,28,22,3,10.0,3.0,13.0,13.0,-6.0,39.0,1024.0,7.0,7,74.2,0.0,0.0
463,51047,51048,2015,10,28,23,3,8.0,3.0,3.0,9.0,-7.0,38.0,1025.0,6.0,7,77.33,0.0,0.0
464,51048,51049,2015,10,29,0,3,7.0,3.0,8.0,10.0,-8.0,33.0,1025.0,7.0,7,80.46,0.0,0.0
465,51049,51050,2015,10,29,1,3,5.0,3.0,6.0,8.0,-8.0,33.0,1026.0,7.0,7,84.48,0.0,0.0
466,51050,51051,2015,10,29,2,3,8.0,3.0,3.0,4.0,-8.0,41.0,1026.0,4.0,7,88.5,0.0,0.0
467,51051,51052,2015,10,29,3,3,7.0,3.0,3.0,7.0,-7.0,47.0,1026.0,3.0,7,93.42,0.0,0.0
468,51052,51053,2015,10,29,4,3,8.0,3.0,3.0,6.0,-9.0,40.0,1026.0,3.0,7,95.21,0.0,0.0
469,51053,51054,2015,10,29,5,3,7.0,3.0,5.0,12.0,-8.0,41.0,1026.0,4.0,7,96.1,0.0,0.0
470,51054,51055,2015,10,29,6,3,7.0,3.0,8.0,11.0,-8.0,47.0,1027.0,2.0,7,97.89,0.0,0.0
471,51055,51056,2015,10,29,7,3,10.0,3.0,3.0,10.0,-8.0,47.0,1027.0,2.0,7,99.68,0.0,0.0
472,51056,51057,2015,10,29,8,3,5.0,3.0,8.0,9.0,-10.0,26.0,1028.0,8.0,7,105.49,0.0,0.0
473,51057,51058,2015,10,29,9,3,5.0,3.0,6.0,9.0,-10.0,26.0,1028.0,8.0,7,111.3,0.0,0.0
474,51058,51059,2015,10,29,10,3,4.0,3.0,6.0,9.0,-10.0,23.0,1028.0,10.0,7,117.11,0.0,0.0
475,51059,51060,2015,10,29,11,3,6.0,3.0,9.0,8.0,-11.0,20.0,1028.0,11.0,7,122.92,0.0,0.0
476,51060,51061,2015,10,29,12,3,4.0,3.0,16.0,9.0,-11.0,18.0,1027.0,12.0,7,128.73,0.0,0.0
477,51061,51062,2015,10,29,13,3,6.0,3.0,3.0,10.0,-11.0,17.0,1026.0,13.0,7,136.78,0.0,0.0
478,51062,51063,2015,10,29,14,3,7.0,3.0,7.0,6.0,-11.0,17.0,1025.0,13.0,7,145.72,0.0,0.0
479,51063,51064,2015,10,29,15,3,10.0,3.0,8.0,4.0,-11.0,17.0,1025.0,13.0,7,155.55,0.0,0.0
480,51064,51065,2015,10,29,16,3,6.0,3.0,10.0,5.0,-10.0,19.0,1025.0,13.0,7,164.49,0.0,0.0
481,51065,51066,2015,10,29,17,3,9.0,3.0,8.0,10.0,-9.0,23.0,1026.0,11.0,7,170.3,0.0,0.0
482,51066,51067,2015,10,29,18,3,15.0,3.0,5.0,16.0,-9.0,26.0,1027.0,9.0,7,175.22,0.0,0.0
483,51067,51068,2015,10,29,19,3,16.0,3.0,6.0,9.0,-10.0,23.0,1028.0,10.0,7,182.37,0.0,0.0
484,51068,51069,2015,10,29,20,3,10.0,3.0,13.0,10.0,-9.0,33.0,1029.0,6.0,7,185.5,0.0,0.0
485,51069,51070,2015,10,29,21,3,10.0,3.0,10.0,12.0,-10.0,26.0,1029.0,8.0,7,192.65,0.0,0.0
486,51070,51071,2015,10,29,22,3,7.0,3.0,8.0,10.0,-9.0,33.0,1030.0,6.0,7,195.78,0.0,0.0
487,51071,51072,2015,10,29,23,3,8.0,3.0,4.0,16.0,-10.0,32.0,1031.0,5.0,7,196.67,0.0,0.0
488,51072,51073,2015,10,30,0,3,11.0,3.0,3.0,7.0,-9.0,33.0,1031.0,6.0,7,201.59,0.0,0.0
489,51073,51074,2015,10,30,1,3,15.0,3.0,6.0,7.0,-7.0,44.0,1031.0,4.0,8,0.89,0.0,0.0
490,51074,51075,2015,10,30,2,3,18.0,3.0,17.0,16.0,-8.0,41.0,1031.0,4.0,7,1.79,0.0,0.0
491,51075,51076,2015,10,30,3,3,15.0,3.0,10.0,13.0,-4.0,69.0,1031.0,1.0,8,0.89,0.0,0.0
492,51076,51077,2015,10,30,4,3,11.0,3.0,19.0,15.0,-3.0,80.0,1031.0,0.0,8,1.34,0.0,0.0
493,51077,51078,2015,10,30,5,3,8.0,3.0,15.0,19.0,-3.0,86.0,1031.0,-1.0,7,0.89,0.0,0.0
494,51078,51079,2015,10,30,6,3,11.0,3.0,18.0,20.0,-3.0,86.0,1031.0,-1.0,8,0.89,0.0,0.0
495,51079,51080,2015,10,30,7,3,16.0,3.0,25.0,22.0,-3.0,86.0,1031.0,-1.0,3,1.79,0.0,0.0
496,51080,51081,2015,10,30,8,3,15.0,3.0,22.0,20.0,0.0,75.0,1032.0,4.0,1,0.89,0.0,0.0
497,51081,51082,2015,10,30,9,3,10.0,3.0,9.0,12.0,-5.0,39.0,1032.0,8.0,1,2.68,0.0,0.0
498,51082,51083,2015,10,30,10,3,12.0,3.0,6.0,10.0,-5.0,32.0,1032.0,11.0,8,0.89,0.0,0.0
499,51083,51084,2015,10,30,11,3,14.0,3.0,19.0,9.0,-7.0,27.0,1031.0,11.0,3,1.79,0.0,0.0
500,51084,51085,2015,10,30,12,3,28.0,3.0,24.0,17.0,-6.0,26.0,1031.0,13.0,8,3.13,0.0,0.0
501,51085,51086,2015,10,30,13,3,22.0,19.0,22.0,18.0,-6.0,24.0,1030.0,14.0,7,3.13,0.0,0.0
502,51086,51087,2015,10,30,14,3,20.0,3.0,14.0,16.0,-5.0,26.0,1029.0,14.0,3,4.92,0.0,0.0
503,51087,51088,2015,10,30,15,3,22.0,3.0,18.0,19.0,-6.0,24.0,1029.0,14.0,3,8.94,0.0,0.0
504,51088,51089,2015,10,30,16,3,26.0,3.0,25.0,26.0,-6.0,24.0,1029.0,14.0,3,12.96,0.0,0.0
505,51089,51090,2015,10,30,17,3,32.0,3.0,34.0,29.0,-5.0,30.0,1029.0,12.0,3,14.75,0.0,0.0
506,51090,51091,2015,10,30,18,3,38.0,3.0,37.0,33.0,-3.0,42.0,1030.0,9.0,3,16.54,0.0,0.0
507,51091,51092,2015,10,30,19,3,51.0,3.0,39.0,42.0,-2.0,45.0,1030.0,9.0,3,18.33,0.0,0.0
508,51092,51093,2015,10,30,20,3,60.0,3.0,45.0,46.0,-1.0,65.0,1031.0,5.0,3,19.22,0.0,0.0
509,51093,51094,2015,10,30,21,3,61.0,3.0,51.0,52.0,0.0,80.0,1031.0,3.0,8,0.89,0.0,0.0
510,51094,51095,2015,10,30,22,3,63.0,3.0,56.0,58.0,0.0,75.0,1032.0,4.0,8,1.34,0.0,0.0
511,51095,51096,2015,10,30,23,3,3.0,3.0,63.0,90.0,0.0,80.0,1032.0,3.0,8,2.23,0.0,0.0
512,51096,51097,2015,10,31,0,3,75.0,3.0,77.0,77.0,-1.0,80.0,1032.0,2.0,1,1.79,0.0,0.0
513,51097,51098,2015,10,31,1,3,69.0,3.0,81.0,81.0,-2.0,74.0,1033.0,2.0,8,0.89,0.0,0.0
514,51098,51099,2015,10,31,2,3,69.0,3.0,73.0,77.0,-1.0,80.0,1033.0,2.0,8,1.78,0.0,0.0
515,51099,51100,2015,10,31,3,3,56.0,3.0,69.0,58.0,-1.0,86.0,1033.0,1.0,7,1.79,0.0,0.0
516,51100,51101,2015,10,31,4,3,39.0,3.0,57.0,36.0,-3.0,69.0,1033.0,2.0,7,3.58,0.0,0.0
517,51101,51102,2015,10,31,5,3,25.0,3.0,44.0,39.0,-3.0,74.0,1032.0,1.0,7,5.37,0.0,0.0
518,51102,51103,2015,10,31,6,3,26.0,3.0,25.0,29.0,-3.0,74.0,1032.0,1.0,7,7.16,0.0,0.0
519,51103,51104,2015,10,31,7,3,23.0,3.0,29.0,21.0,-3.0,80.0,1033.0,0.0,7,8.95,0.0,0.0
520,51104,51105,2015,10,31,8,3,19.0,3.0,25.0,22.0,0.0,70.0,1033.0,5.0,7,10.74,0.0,0.0
521,51105,51106,2015,10,31,9,3,19.0,3.0,16.0,16.0,-2.0,42.0,1034.0,10.0,8,0.89,0.0,0.0
522,51106,51107,2015,10,31,10,3,18.0,3.0,14.0,20.0,-4.0,32.0,1033.0,12.0,1,3.13,0.0,0.0
523,51107,51108,2015,10,31,11,3,21.0,3.0,14.0,12.0,-6.0,26.0,1033.0,13.0,8,1.79,0.0,0.0
524,51108,51109,2015,10,31,12,3,26.0,3.0,24.0,18.0,-6.0,24.0,1031.0,14.0,8,2.68,0.0,0.0
525,51109,51110,2015,10,31,13,3,28.0,3.0,30.0,22.0,-5.0,23.0,1030.0,16.0,8,3.57,0.0,0.0
526,51110,51111,2015,10,31,14,3,27.0,3.0,26.0,31.0,-6.0,20.0,1029.0,17.0,8,4.46,0.0,0.0
527,51111,51112,2015,10,31,15,3,30.0,3.0,27.0,25.0,-5.0,23.0,1029.0,16.0,3,3.13,0.0,0.0
528,51112,51113,2015,10,31,16,3,28.0,3.0,32.0,21.0,-4.0,25.0,1029.0,16.0,3,7.15,0.0,0.0
529,51113,51114,2015,10,31,17,3,39.0,3.0,39.0,32.0,-5.0,24.0,1029.0,15.0,3,10.28,0.0,0.0
530,51114,51115,2015,10,31,18,3,55.0,3.0,40.0,43.0,0.0,56.0,1029.0,8.0,3,12.07,0.0,0.0
531,51115,51116,2015,10,31,19,3,63.0,3.0,57.0,57.0,1.0,70.0,1029.0,6.0,8,0.89,0.0,0.0
532,51116,51117,2015,10,31,20,3,76.0,3.0,71.0,69.0,1.0,75.0,1029.0,5.0,8,1.78,0.0,0.0
533,51117,51118,2015,10,31,21,3,87.0,3.0,84.0,84.0,2.0,86.0,1028.0,4.0,3,0.89,0.0,0.0
534,51118,51119,2015,10,31,22,3,100.0,3.0,103.0,98.0,1.0,86.0,1028.0,3.0,8,0.89,0.0,0.0
535,51119,51120,2015,10,31,23,3,114.0,3.0,108.0,104.0,1.0,86.0,1028.0,3.0,1,0.89,0.0,0.0
536,51120,51121,2015,11,1,0,3,125.0,3.0,103.0,87.0,1.0,80.0,1027.0,4.0,8,0.89,0.0,0.0
537,51121,51122,2015,11,1,1,3,87.0,3.0,125.0,111.0,0.0,93.0,1027.0,1.0,7,1.79,0.0,0.0
538,51122,51123,2015,11,1,2,3,3.0,3.0,3.0,122.0,-1.0,86.0,1027.0,1.0,7,2.68,0.0,0.0
539,51123,51124,2015,11,1,3,3,3.0,3.0,3.0,105.0,0.0,93.0,1026.0,1.0,8,0.45,0.0,0.0
540,51124,51125,2015,11,1,4,3,3.0,3.0,3.0,80.0,-1.0,92.0,1026.0,0.0,8,0.9,0.0,0.0
541,51125,51126,2015,11,1,5,3,3.0,3.0,3.0,52.0,-1.0,100.0,1025.0,-1.0,7,1.79,0.0,0.0
542,51126,51127,2015,11,1,6,3,3.0,3.0,3.0,37.0,-1.0,92.0,1025.0,0.0,7,4.92,0.0,0.0
543,51127,51128,2015,11,1,7,3,38.0,3.0,39.0,42.0,-1.0,86.0,1025.0,1.0,7,8.05,0.0,0.0
544,51128,51129,2015,11,1,8,3,3.0,3.0,3.0,35.0,1.0,80.0,1026.0,4.0,7,11.18,0.0,0.0
545,51129,51130,2015,11,1,9,3,44.0,3.0,43.0,44.0,0.0,53.0,1026.0,9.0,7,14.31,0.0,0.0
546,51130,51131,2015,11,1,10,3,46.0,3.0,48.0,40.0,-1.0,40.0,1025.0,12.0,7,17.44,0.0,0.0
547,51131,51132,2015,11,1,11,3,44.0,3.0,33.0,34.0,-3.0,32.0,1024.0,13.0,8,0.89,0.0,0.0
548,51132,51133,2015,11,1,12,3,37.0,3.0,38.0,35.0,-3.0,26.0,1023.0,16.0,7,1.79,0.0,0.0
549,51133,51134,2015,11,1,13,3,59.0,3.0,46.0,37.0,-3.0,25.0,1022.0,17.0,7,3.58,0.0,0.0
550,51134,51135,2015,11,1,14,3,62.0,3.0,64.0,49.0,-6.0,17.0,1021.0,19.0,8,0.89,0.0,0.0
551,51135,51136,2015,11,1,15,3,61.0,3.0,56.0,51.0,-3.0,23.0,1021.0,18.0,3,4.92,0.0,0.0
552,51136,51137,2015,11,1,16,3,63.0,3.0,63.0,62.0,-3.0,25.0,1020.0,17.0,3,9.84,0.0,0.0
553,51137,51138,2015,11,1,17,3,83.0,3.0,76.0,78.0,-1.0,31.0,1020.0,16.0,8,3.13,0.0,0.0
554,51138,51139,2015,11,1,18,3,92.0,3.0,89.0,88.0,-1.0,33.0,1021.0,15.0,3,3.13,0.0,0.0
555,51139,51140,2015,11,1,19,3,105.0,3.0,105.0,100.0,0.0,38.0,1021.0,14.0,3,7.15,0.0,0.0
556,51140,51141,2015,11,1,20,3,128.0,3.0,127.0,120.0,2.0,57.0,1021.0,10.0,1,3.13,0.0,0.0
557,51141,51142,2015,11,1,21,3,131.0,3.0,123.0,125.0,2.0,75.0,1021.0,6.0,8,0.89,0.0,0.0
558,51142,51143,2015,11,1,22,3,133.0,130.0,125.0,135.0,2.0,75.0,1021.0,6.0,8,1.78,0.0,0.0
559,51143,51144,2015,11,1,23,3,146.0,3.0,133.0,143.0,2.0,86.0,1021.0,4.0,7,1.79,0.0,0.0
560,51144,51145,2015,11,2,0,3,121.0,3.0,143.0,141.0,1.0,86.0,1021.0,3.0,8,0.89,0.0,0.0
561,51145,51146,2015,11,2,1,3,126.0,3.0,143.0,138.0,1.0,86.0,1021.0,3.0,8,1.34,0.0,0.0
562,51146,51147,2015,11,2,2,3,133.0,3.0,136.0,114.0,1.0,93.0,1021.0,2.0,7,1.79,0.0,0.0
563,51147,51148,2015,11,2,3,3,107.0,3.0,119.0,94.0,1.0,80.0,1021.0,4.0,8,0.89,0.0,0.0
564,51148,51149,2015,11,2,4,3,111.0,3.0,100.0,90.0,0.0,86.0,1021.0,2.0,7,3.13,0.0,0.0
565,51149,51150,2015,11,2,5,3,87.0,3.0,85.0,78.0,-1.0,74.0,1021.0,3.0,7,6.26,0.0,0.0
566,51150,51151,2015,11,2,6,3,72.0,3.0,78.0,86.0,-2.0,74.0,1021.0,2.0,7,9.39,0.0,0.0
567,51151,51152,2015,11,2,7,3,68.0,97.0,75.0,66.0,-1.0,86.0,1022.0,1.0,8,0.89,0.0,0.0
568,51152,51153,2015,11,2,8,3,59.0,83.0,80.0,57.0,1.0,70.0,1022.0,6.0,7,3.13,0.0,0.0
569,51153,51154,2015,11,2,9,3,50.0,3.0,58.0,53.0,-1.0,43.0,1022.0,11.0,7,4.92,0.0,0.0
570,51154,51155,2015,11,2,10,3,51.0,3.0,53.0,48.0,-1.0,35.0,1022.0,14.0,1,1.79,0.0,0.0
571,51155,51156,2015,11,2,11,3,53.0,3.0,59.0,51.0,-2.0,27.0,1022.0,17.0,7,3.13,0.0,0.0
572,51156,51157,2015,11,2,12,3,49.0,3.0,49.0,36.0,-2.0,25.0,1021.0,18.0,8,1.79,0.0,0.0
573,51157,51158,2015,11,2,13,3,43.0,3.0,53.0,39.0,-2.0,22.0,1020.0,20.0,3,1.79,0.0,0.0
574,51158,51159,2015,11,2,14,3,62.0,3.0,66.0,47.0,-3.0,20.0,1020.0,20.0,8,3.13,0.0,0.0
575,51159,51160,2015,11,2,15,3,46.0,3.0,69.0,57.0,-4.0,19.0,1020.0,20.0,3,4.92,0.0,0.0
576,51160,51161,2015,11,2,16,3,54.0,3.0,49.0,46.0,-2.0,24.0,1020.0,19.0,3,8.94,0.0,0.0
577,51161,51162,2015,11,2,17,3,65.0,3.0,63.0,57.0,-2.0,27.0,1020.0,17.0,3,12.07,0.0,0.0
578,51162,51163,2015,11,2,18,3,81.0,3.0,78.0,78.0,-1.0,33.0,1020.0,15.0,3,15.2,0.0,0.0
579,51163,51164,2015,11,2,19,3,107.0,3.0,92.0,106.0,3.0,66.0,1021.0,9.0,3,16.99,0.0,0.0
580,51164,51165,2015,11,2,20,3,124.0,3.0,110.0,169.0,3.0,75.0,1021.0,7.0,3,17.88,0.0,0.0
581,51165,51166,2015,11,2,21,3,138.0,3.0,113.0,186.0,3.0,81.0,1021.0,6.0,8,0.89,0.0,0.0
582,51166,51167,2015,11,2,22,3,154.0,3.0,138.0,176.0,3.0,81.0,1022.0,6.0,3,0.89,0.0,0.0
583,51167,51168,2015,11,2,23,3,154.0,3.0,157.0,166.0,2.0,80.0,1022.0,5.0,3,1.78,0.0,0.0
584,51168,51169,2015,11,3,0,3,168.0,3.0,163.0,155.0,3.0,81.0,1022.0,6.0,8,0.89,0.0,0.0
585,51169,51170,2015,11,3,1,3,154.0,3.0,167.0,175.0,1.0,86.0,1022.0,3.0,8,1.78,0.0,0.0
586,51170,51171,2015,11,3,2,3,148.0,3.0,171.0,181.0,2.0,86.0,1022.0,4.0,1,0.89,0.0,0.0
587,51171,51172,2015,11,3,3,3,152.0,3.0,191.0,188.0,1.0,93.0,1022.0,2.0,1,1.78,0.0,0.0
588,51172,51173,2015,11,3,4,3,147.0,3.0,193.0,183.0,1.0,93.0,1022.0,2.0,8,0.89,0.0,0.0
589,51173,51174,2015,11,3,5,3,143.0,3.0,191.0,170.0,0.0,93.0,1023.0,1.0,7,0.89,0.0,0.0
590,51174,51175,2015,11,3,6,3,153.0,3.0,194.0,179.0,1.0,93.0,1023.0,2.0,1,0.89,0.0,0.0
591,51175,51176,2015,11,3,7,3,164.0,3.0,196.0,173.0,1.0,100.0,1023.0,1.0,1,1.78,0.0,0.0
592,51176,51177,2015,11,3,8,3,165.0,3.0,215.0,182.0,4.0,100.0,1024.0,4.0,3,0.89,0.0,0.0
593,51177,51178,2015,11,3,9,3,187.0,3.0,236.0,217.0,5.0,81.0,1024.0,8.0,3,1.78,0.0,0.0
594,51178,51179,2015,11,3,10,3,212.0,3.0,244.0,230.0,5.0,66.0,1024.0,11.0,3,3.57,0.0,0.0
595,51179,51180,2015,11,3,11,3,201.0,3.0,204.0,193.0,5.0,58.0,1024.0,13.0,3,5.36,0.0,0.0
596,51180,51181,2015,11,3,12,3,203.0,3.0,195.0,170.0,5.0,51.0,1023.0,15.0,3,8.49,0.0,0.0
597,51181,51182,2015,11,3,13,3,160.0,3.0,151.0,125.0,5.0,45.0,1022.0,17.0,3,11.62,0.0,0.0
598,51182,51183,2015,11,3,14,3,127.0,3.0,122.0,108.0,4.0,39.0,1022.0,18.0,3,15.64,0.0,0.0
599,51183,51184,2015,11,3,15,3,108.0,104.0,108.0,101.0,5.0,42.0,1021.0,18.0,3,20.56,0.0,0.0
600,51184,51185,2015,11,3,16,3,109.0,95.0,105.0,91.0,5.0,42.0,1021.0,18.0,3,24.58,0.0,0.0
601,51185,51186,2015,11,3,17,3,131.0,3.0,105.0,104.0,6.0,58.0,1021.0,14.0,8,0.89,0.0,0.0
602,51186,51187,2015,11,3,18,3,174.0,3.0,141.0,143.0,7.0,76.0,1022.0,11.0,8,1.78,0.0,0.0
603,51187,51188,2015,11,3,19,3,171.0,3.0,154.0,165.0,6.0,76.0,1022.0,10.0,8,2.67,0.0,0.0
604,51188,51189,2015,11,3,20,3,170.0,3.0,163.0,173.0,7.0,93.0,1022.0,8.0,8,3.56,0.0,0.0
605,51189,51190,2015,11,3,21,3,165.0,3.0,174.0,186.0,5.0,81.0,1022.0,8.0,3,0.89,0.0,0.0
606,51190,51191,2015,11,3,22,3,170.0,3.0,178.0,189.0,5.0,87.0,1023.0,7.0,8,0.89,0.0,0.0
607,51191,51192,2015,11,3,23,3,162.0,3.0,170.0,186.0,6.0,93.0,1022.0,7.0,8,1.78,0.0,0.0
608,51192,51193,2015,11,4,0,3,154.0,3.0,165.0,185.0,5.0,87.0,1022.0,7.0,3,1.79,0.0,0.0
609,51193,51194,2015,11,4,1,3,157.0,3.0,145.0,153.0,4.0,93.0,1022.0,5.0,1,1.79,0.0,0.0
610,51194,51195,2015,11,4,2,3,157.0,3.0,140.0,184.0,3.0,93.0,1022.0,4.0,8,0.89,0.0,0.0
611,51195,51196,2015,11,4,3,3,142.0,3.0,154.0,176.0,3.0,93.0,1022.0,4.0,1,0.89,0.0,0.0
612,51196,51197,2015,11,4,4,3,148.0,3.0,158.0,169.0,3.0,93.0,1022.0,4.0,3,1.79,0.0,0.0
613,51197,51198,2015,11,4,5,3,171.0,3.0,161.0,195.0,3.0,93.0,1022.0,4.0,1,0.89,0.0,0.0
614,51198,51199,2015,11,4,6,3,196.0,3.0,179.0,201.0,3.0,93.0,1023.0,4.0,1,1.78,0.0,0.0
615,51199,51200,2015,11,4,7,3,209.0,208.0,196.0,196.0,4.0,100.0,1023.0,4.0,1,2.67,0.0,0.0
616,51200,51201,2015,11,4,8,3,211.0,220.0,218.0,207.0,4.0,93.0,1024.0,5.0,1,3.56,0.0,0.0
617,51201,51202,2015,11,4,9,3,209.0,216.0,217.0,202.0,7.0,87.0,1024.0,9.0,8,0.89,0.0,0.0
618,51202,51203,2015,11,4,10,3,213.0,3.0,221.0,209.0,6.0,71.0,1024.0,11.0,8,1.78,0.0,0.0
619,51203,51204,2015,11,4,11,3,233.0,3.0,235.0,212.0,6.0,66.0,1024.0,12.0,3,1.79,0.0,0.0
620,51204,51205,2015,11,4,12,3,240.0,3.0,256.0,231.0,6.0,58.0,1023.0,14.0,8,0.89,0.0,0.0
621,51205,51206,2015,11,4,13,3,240.0,3.0,229.0,206.0,5.0,51.0,1022.0,15.0,3,1.79,0.0,0.0
622,51206,51207,2015,11,4,14,3,225.0,3.0,226.0,208.0,5.0,51.0,1022.0,15.0,8,0.89,0.0,0.0
623,51207,51208,2015,11,4,15,3,240.0,3.0,238.0,217.0,6.0,51.0,1022.0,16.0,8,1.78,0.0,0.0
624,51208,51209,2015,11,4,16,3,247.0,3.0,238.0,219.0,7.0,62.0,1022.0,14.0,3,0.89,0.0,0.0
625,51209,51210,2015,11,4,17,3,259.0,3.0,244.0,237.0,7.0,71.0,1022.0,12.0,1,0.89,0.0,0.0
